Sensor Network Edges with Distance, Cost and Capacity:
edge: (1, 11), distance: 123.113, receivecost: 0.4096, transmitcost: 6.6178, storagecost: 0.4096, energycapacity: 3500.0
edge: (77, 75), distance: 137.267, receivecost: 0.4096, transmitcost: 8.1274, storagecost: 0.4096, energycapacity: 2640.0
edge: (77, 79), distance: 97.822, receivecost: 0.4096, transmitcost: 4.3291, storagecost: 0.4096, energycapacity: 3265.0
edge: (77, 94), distance: 58.033, receivecost: 0.4096, transmitcost: 1.7891, storagecost: 0.4096, energycapacity: 3115.0
edge: (77, 96), distance: 214.378, receivecost: 0.4096, transmitcost: 19.234, storagecost: 0.4096, energycapacity: 2666.0
edge: (77, 97), distance: 198.739, receivecost: 0.4096, transmitcost: 16.5876, storagecost: 0.4096, energycapacity: 2569.0
edge: (78, 20), distance: 215.983, receivecost: 0.4096, transmitcost: 19.5169, storagecost: 0.4096, energycapacity: 3500.0
edge: (78, 26), distance: 73.477, receivecost: 0.4096, transmitcost: 2.621, storagecost: 0.4096, energycapacity: 3171.0
edge: (78, 31), distance: 170.759, receivecost: 0.4096, transmitcost: 12.3529, storagecost: 0.4096, energycapacity: 3290.0
edge: (78, 34), distance: 99.555, receivecost: 0.4096, transmitcost: 4.4692, storagecost: 0.4096, energycapacity: 2934.0
edge: (78, 42), distance: 227.902, receivecost: 0.4096, transmitcost: 21.684, storagecost: 0.4096, energycapacity: 3266.0
edge: (78, 47), distance: 176.635, receivecost: 0.4096, transmitcost: 13.189, storagecost: 0.4096, energycapacity: 3079.0
edge: (78, 64), distance: 86.065, receivecost: 0.4096, transmitcost: 3.4436, storagecost: 0.4096, energycapacity: 3306.0
edge: (78, 72), distance: 29.298, receivecost: 0.4096, transmitcost: 0.7612, storagecost: 0.4096, energycapacity: 2702.0
edge: (78, 84), distance: 243.73, receivecost: 0.4096, transmitcost: 24.7417, storagecost: 0.4096, energycapacity: 3207.0
edge: (78, 86), distance: 184.619, receivecost: 0.4096, transmitcost: 14.3705, storagecost: 0.4096, energycapacity: 2873.0
edge: (78, 90), distance: 80.32, receivecost: 0.4096, transmitcost: 3.052, storagecost: 0.4096, energycapacity: 3305.0
edge: (79, 14), distance: 170.942, receivecost: 0.4096, transmitcost: 12.3786, storagecost: 0.4096, energycapacity: 3500.0
edge: (79, 15), distance: 167.866, receivecost: 0.4096, transmitcost: 11.9517, storagecost: 0.4096, energycapacity: 3500.0
edge: (79, 30), distance: 165.135, receivecost: 0.4096, transmitcost: 11.5792, storagecost: 0.4096, energycapacity: 3253.0
edge: (79, 44), distance: 47.955, receivecost: 0.4096, transmitcost: 1.3516, storagecost: 0.4096, energycapacity: 3484.0
edge: (79, 6), distance: 44.44, receivecost: 0.4096, transmitcost: 1.2185, storagecost: 0.4096, energycapacity: 3500.0
edge: (79, 73), distance: 124.102, receivecost: 0.4096, transmitcost: 6.718, storagecost: 0.4096, energycapacity: 2596.0
edge: (79, 75), distance: 227.112, receivecost: 0.4096, transmitcost: 21.5367, storagecost: 0.4096, energycapacity: 2640.0
edge: (79, 77), distance: 97.822, receivecost: 0.4096, transmitcost: 4.3291, storagecost: 0.4096, energycapacity: 3125.0
edge: (79, 94), distance: 81.446, receivecost: 0.4096, transmitcost: 3.1267, storagecost: 0.4096, energycapacity: 3115.0
edge: (8, 11), distance: 153.488, receivecost: 0.4096, transmitcost: 10.0592, storagecost: 0.4096, energycapacity: 3500.0
edge: (8, 20), distance: 177.619, receivecost: 0.4096, transmitcost: 13.3319, storagecost: 0.4096, energycapacity: 3500.0
edge: (8, 23), distance: 208.603, receivecost: 0.4096, transmitcost: 18.2334, storagecost: 0.4096, energycapacity: 3356.0
edge: (8, 29), distance: 54.721, receivecost: 0.4096, transmitcost: 1.6361, storagecost: 0.4096, energycapacity: 2712.0
edge: (8, 31), distance: 146.224, receivecost: 0.4096, transmitcost: 9.1675, storagecost: 0.4096, energycapacity: 3290.0
edge: (8, 32), distance: 143.019, receivecost: 0.4096, transmitcost: 8.7878, storagecost: 0.4096, energycapacity: 3043.0
edge: (8, 35), distance: 242.16, receivecost: 0.4096, transmitcost: 24.4292, storagecost: 0.4096, energycapacity: 3434.0
edge: (8, 40), distance: 225.339, receivecost: 0.4096, transmitcost: 21.2082, storagecost: 0.4096, energycapacity: 3109.0
edge: (8, 42), distance: 166.61, receivecost: 0.4096, transmitcost: 11.7796, storagecost: 0.4096, energycapacity: 3266.0
edge: (8, 43), distance: 72.303, receivecost: 0.4096, transmitcost: 2.5509, storagecost: 0.4096, energycapacity: 2872.0
edge: (8, 47), distance: 168.418, receivecost: 0.4096, transmitcost: 12.0278, storagecost: 0.4096, energycapacity: 3079.0
edge: (8, 59), distance: 8.832, receivecost: 0.4096, transmitcost: 0.4416, storagecost: 0.4096, energycapacity: 3149.0
edge: (8, 65), distance: 177.609, receivecost: 0.4096, transmitcost: 13.3305, storagecost: 0.4096, energycapacity: 3438.0
edge: (8, 67), distance: 213.506, receivecost: 0.4096, transmitcost: 19.0812, storagecost: 0.4096, energycapacity: 3286.0
edge: (8, 69), distance: 219.197, receivecost: 0.4096, transmitcost: 20.0899, storagecost: 0.4096, energycapacity: 3286.0
edge: (8, 71), distance: 178.897, receivecost: 0.4096, transmitcost: 13.5185, storagecost: 0.4096, energycapacity: 3102.0
edge: (8, 76), distance: 126.084, receivecost: 0.4096, transmitcost: 6.9211, storagecost: 0.4096, energycapacity: 2998.0
edge: (8, 84), distance: 93.867, receivecost: 0.4096, transmitcost: 4.0186, storagecost: 0.4096, energycapacity: 3207.0
edge: (8, 86), distance: 130.734, receivecost: 0.4096, transmitcost: 7.4102, storagecost: 0.4096, energycapacity: 2873.0
edge: (8, 87), distance: 234.427, receivecost: 0.4096, transmitcost: 22.9197, storagecost: 0.4096, energycapacity: 3351.0
edge: (8, 92), distance: 96.63, receivecost: 0.4096, transmitcost: 4.2342, storagecost: 0.4096, energycapacity: 3071.0
edge: (8, 95), distance: 3.105, receivecost: 0.4096, transmitcost: 0.4135, storagecost: 0.4096, energycapacity: 3247.0
edge: (8, 98), distance: 224.342, receivecost: 0.4096, transmitcost: 21.0245, storagecost: 0.4096, energycapacity: 2606.0
edge: (80, 16), distance: 124.535, receivecost: 0.4096, transmitcost: 6.7621, storagecost: 0.4096, energycapacity: 3500.0
edge: (80, 17), distance: 136.208, receivecost: 0.4096, transmitcost: 8.0087, storagecost: 0.4096, energycapacity: 3500.0
edge: (80, 41), distance: 239.581, receivecost: 0.4096, transmitcost: 23.9202, storagecost: 0.4096, energycapacity: 2750.0
edge: (80, 50), distance: 176.45, receivecost: 0.4096, transmitcost: 13.1624, storagecost: 0.4096, energycapacity: 3434.0
edge: (80, 57), distance: 144.698, receivecost: 0.4096, transmitcost: 8.9857, storagecost: 0.4096, energycapacity: 2754.0
edge: (80, 60), distance: 133.334, receivecost: 0.4096, transmitcost: 7.6915, storagecost: 0.4096, energycapacity: 3345.0
edge: (80, 70), distance: 131.51, receivecost: 0.4096, transmitcost: 7.4936, storagecost: 0.4096, energycapacity: 3146.0
edge: (80, 74), distance: 65.964, receivecost: 0.4096, transmitcost: 2.1919, storagecost: 0.4096, energycapacity: 2510.0
edge: (81, 13), distance: 17.942, receivecost: 0.4096, transmitcost: 0.5415, storagecost: 0.4096, energycapacity: 3500.0
edge: (81, 21), distance: 153.344, receivecost: 0.4096, transmitcost: 10.0412, storagecost: 0.4096, energycapacity: 2698.0
edge: (81, 24), distance: 217.68, receivecost: 0.4096, transmitcost: 19.8183, storagecost: 0.4096, energycapacity: 2929.0
edge: (81, 36), distance: 12.977, receivecost: 0.4096, transmitcost: 0.4786, storagecost: 0.4096, energycapacity: 3261.0
edge: (81, 4), distance: 183.703, receivecost: 0.4096, transmitcost: 14.2322, storagecost: 0.4096, energycapacity: 3500.0
edge: (81, 51), distance: 46.303, receivecost: 0.4096, transmitcost: 1.2878, storagecost: 0.4096, energycapacity: 2738.0
edge: (81, 63), distance: 149.39, receivecost: 0.4096, transmitcost: 9.5508, storagecost: 0.4096, energycapacity: 3268.0
edge: (81, 68), distance: 183.498, receivecost: 0.4096, transmitcost: 14.2014, storagecost: 0.4096, energycapacity: 2988.0
edge: (81, 7), distance: 159.958, receivecost: 0.4096, transmitcost: 10.8899, storagecost: 0.4096, energycapacity: 3500.0
edge: (81, 82), distance: 73.97, receivecost: 0.4096, transmitcost: 2.6507, storagecost: 0.4096, energycapacity: 2804.0
edge: (81, 85), distance: 179.209, receivecost: 0.4096, transmitcost: 13.5642, storagecost: 0.4096, energycapacity: 3380.0
edge: (81, 99), distance: 183.706, receivecost: 0.4096, transmitcost: 14.2328, storagecost: 0.4096, energycapacity: 2885.0
edge: (82, 13), distance: 91.546, receivecost: 0.4096, transmitcost: 3.8423, storagecost: 0.4096, energycapacity: 3500.0
edge: (82, 21), distance: 93.568, receivecost: 0.4096, transmitcost: 3.9957, storagecost: 0.4096, energycapacity: 2698.0
edge: (82, 36), distance: 68.841, receivecost: 0.4096, transmitcost: 2.3507, storagecost: 0.4096, energycapacity: 3261.0
edge: (82, 4), distance: 156.05, receivecost: 0.4096, transmitcost: 10.3841, storagecost: 0.4096, energycapacity: 3500.0
edge: (82, 51), distance: 99.133, receivecost: 0.4096, transmitcost: 4.4349, storagecost: 0.4096, energycapacity: 2738.0
edge: (82, 63), distance: 120.311, receivecost: 0.4096, transmitcost: 6.3384, storagecost: 0.4096, energycapacity: 3268.0
edge: (82, 7), distance: 107.829, receivecost: 0.4096, transmitcost: 5.1721, storagecost: 0.4096, energycapacity: 3500.0
edge: (82, 81), distance: 73.97, receivecost: 0.4096, transmitcost: 2.6507, storagecost: 0.4096, energycapacity: 2992.0
edge: (82, 85), distance: 227.745, receivecost: 0.4096, transmitcost: 21.6547, storagecost: 0.4096, energycapacity: 3380.0
edge: (82, 99), distance: 159.121, receivecost: 0.4096, transmitcost: 10.7804, storagecost: 0.4096, energycapacity: 2885.0
edge: (83, 12), distance: 124.991, receivecost: 0.4096, transmitcost: 6.8086, storagecost: 0.4096, energycapacity: 3500.0
edge: (83, 18), distance: 83.345, receivecost: 0.4096, transmitcost: 3.2549, storagecost: 0.4096, energycapacity: 3500.0
edge: (83, 24), distance: 174.836, receivecost: 0.4096, transmitcost: 12.9301, storagecost: 0.4096, energycapacity: 2929.0
edge: (83, 33), distance: 182.072, receivecost: 0.4096, transmitcost: 13.988, storagecost: 0.4096, energycapacity: 3358.0
edge: (83, 35), distance: 221.782, receivecost: 0.4096, transmitcost: 20.5567, storagecost: 0.4096, energycapacity: 3434.0
edge: (83, 37), distance: 198.879, receivecost: 0.4096, transmitcost: 16.6105, storagecost: 0.4096, energycapacity: 2653.0
edge: (83, 48), distance: 71.433, receivecost: 0.4096, transmitcost: 2.4996, storagecost: 0.4096, energycapacity: 3161.0
edge: (83, 49), distance: 160.237, receivecost: 0.4096, transmitcost: 10.9264, storagecost: 0.4096, energycapacity: 3224.0
edge: (83, 66), distance: 210.222, receivecost: 0.4096, transmitcost: 18.5111, storagecost: 0.4096, energycapacity: 3165.0
edge: (83, 85), distance: 134.999, receivecost: 0.4096, transmitcost: 7.8744, storagecost: 0.4096, energycapacity: 3380.0
edge: (83, 9), distance: 245.036, receivecost: 0.4096, transmitcost: 25.0031, storagecost: 0.4096, energycapacity: 3500.0
edge: (84, 1), distance: 170.309, receivecost: 0.4096, transmitcost: 12.2902, storagecost: 0.4096, energycapacity: 3500.0
edge: (84, 11), distance: 87.376, receivecost: 0.4096, transmitcost: 3.5367, storagecost: 0.4096, energycapacity: 3500.0
edge: (84, 20), distance: 83.922, receivecost: 0.4096, transmitcost: 3.2943, storagecost: 0.4096, energycapacity: 3500.0
edge: (84, 29), distance: 135.703, receivecost: 0.4096, transmitcost: 7.9525, storagecost: 0.4096, energycapacity: 2712.0
edge: (84, 31), distance: 73.041, receivecost: 0.4096, transmitcost: 2.5948, storagecost: 0.4096, energycapacity: 3290.0
edge: (84, 32), distance: 96.214, receivecost: 0.4096, transmitcost: 4.2013, storagecost: 0.4096, energycapacity: 3043.0
edge: (84, 33), distance: 238.712, receivecost: 0.4096, transmitcost: 23.75, storagecost: 0.4096, energycapacity: 3358.0
edge: (84, 34), distance: 227.743, receivecost: 0.4096, transmitcost: 21.6543, storagecost: 0.4096, energycapacity: 2934.0
edge: (84, 42), distance: 73.791, receivecost: 0.4096, transmitcost: 2.6399, storagecost: 0.4096, energycapacity: 3266.0
edge: (84, 43), distance: 135.661, receivecost: 0.4096, transmitcost: 7.9479, storagecost: 0.4096, energycapacity: 2872.0
edge: (84, 47), distance: 79.924, receivecost: 0.4096, transmitcost: 3.0261, storagecost: 0.4096, energycapacity: 3079.0
edge: (84, 55), distance: 215.866, receivecost: 0.4096, transmitcost: 19.4961, storagecost: 0.4096, energycapacity: 3338.0
edge: (84, 59), distance: 90.586, receivecost: 0.4096, transmitcost: 3.7707, storagecost: 0.4096, energycapacity: 3149.0
edge: (84, 64), distance: 207.473, receivecost: 0.4096, transmitcost: 18.0408, storagecost: 0.4096, energycapacity: 3306.0
edge: (84, 65), distance: 228.08, receivecost: 0.4096, transmitcost: 21.7172, storagecost: 0.4096, energycapacity: 3438.0
edge: (84, 66), distance: 201.272, receivecost: 0.4096, transmitcost: 17.0027, storagecost: 0.4096, energycapacity: 3165.0
edge: (84, 67), distance: 136.527, receivecost: 0.4096, transmitcost: 8.0444, storagecost: 0.4096, energycapacity: 3286.0
edge: (84, 69), distance: 131.955, receivecost: 0.4096, transmitcost: 7.5417, storagecost: 0.4096, energycapacity: 3286.0
edge: (84, 71), distance: 130.735, receivecost: 0.4096, transmitcost: 7.4104, storagecost: 0.4096, energycapacity: 3102.0
edge: (84, 76), distance: 199.61, receivecost: 0.4096, transmitcost: 16.7297, storagecost: 0.4096, energycapacity: 2998.0
edge: (84, 78), distance: 243.73, receivecost: 0.4096, transmitcost: 24.7417, storagecost: 0.4096, energycapacity: 3489.0
edge: (84, 8), distance: 93.867, receivecost: 0.4096, transmitcost: 4.0186, storagecost: 0.4096, energycapacity: 3500.0
edge: (84, 86), distance: 60.243, receivecost: 0.4096, transmitcost: 1.8961, storagecost: 0.4096, energycapacity: 2873.0
edge: (84, 92), distance: 190.324, receivecost: 0.4096, transmitcost: 15.2467, storagecost: 0.4096, energycapacity: 3071.0
edge: (84, 95), distance: 94.383, receivecost: 0.4096, transmitcost: 4.0584, storagecost: 0.4096, energycapacity: 3247.0
edge: (85, 12), distance: 132.409, receivecost: 0.4096, transmitcost: 7.5907, storagecost: 0.4096, energycapacity: 3500.0
edge: (85, 13), distance: 166.883, receivecost: 0.4096, transmitcost: 11.817, storagecost: 0.4096, energycapacity: 3500.0
edge: (85, 18), distance: 121.048, receivecost: 0.4096, transmitcost: 6.4113, storagecost: 0.4096, energycapacity: 3500.0
edge: (85, 21), distance: 247.145, receivecost: 0.4096, transmitcost: 25.4282, storagecost: 0.4096, energycapacity: 2698.0
edge: (85, 24), distance: 95.249, receivecost: 0.4096, transmitcost: 4.1257, storagecost: 0.4096, energycapacity: 2929.0
edge: (85, 33), distance: 244.873, receivecost: 0.4096, transmitcost: 24.9704, storagecost: 0.4096, energycapacity: 3358.0
edge: (85, 35), distance: 249.229, receivecost: 0.4096, transmitcost: 25.8518, storagecost: 0.4096, energycapacity: 3434.0
edge: (85, 36), distance: 192.146, receivecost: 0.4096, transmitcost: 15.5321, storagecost: 0.4096, energycapacity: 3261.0
edge: (85, 4), distance: 197.04, receivecost: 0.4096, transmitcost: 16.3123, storagecost: 0.4096, energycapacity: 3500.0
edge: (85, 48), distance: 119.165, receivecost: 0.4096, transmitcost: 6.226, storagecost: 0.4096, energycapacity: 3161.0
edge: (85, 51), distance: 211.203, receivecost: 0.4096, transmitcost: 18.6804, storagecost: 0.4096, energycapacity: 2738.0
edge: (85, 63), distance: 189.21, receivecost: 0.4096, transmitcost: 15.0735, storagecost: 0.4096, energycapacity: 3268.0
edge: (85, 68), distance: 180.408, receivecost: 0.4096, transmitcost: 13.7409, storagecost: 0.4096, energycapacity: 2988.0
edge: (85, 7), distance: 235.563, receivecost: 0.4096, transmitcost: 23.1382, storagecost: 0.4096, energycapacity: 3500.0
edge: (85, 81), distance: 179.209, receivecost: 0.4096, transmitcost: 13.5642, storagecost: 0.4096, energycapacity: 2992.0
edge: (85, 82), distance: 227.745, receivecost: 0.4096, transmitcost: 21.6547, storagecost: 0.4096, energycapacity: 2804.0
edge: (85, 83), distance: 134.999, receivecost: 0.4096, transmitcost: 7.8744, storagecost: 0.4096, energycapacity: 3331.0
edge: (85, 9), distance: 193.962, receivecost: 0.4096, transmitcost: 15.8192, storagecost: 0.4096, energycapacity: 3500.0
edge: (85, 91), distance: 226.919, receivecost: 0.4096, transmitcost: 21.5009, storagecost: 0.4096, energycapacity: 2821.0
edge: (85, 99), distance: 190.611, receivecost: 0.4096, transmitcost: 15.2915, storagecost: 0.4096, energycapacity: 2885.0
edge: (86, 1), distance: 176.87, receivecost: 0.4096, transmitcost: 13.2231, storagecost: 0.4096, energycapacity: 3500.0
edge: (86, 11), distance: 134.288, receivecost: 0.4096, transmitcost: 7.796, storagecost: 0.4096, energycapacity: 3500.0
edge: (86, 20), distance: 85.634, receivecost: 0.4096, transmitcost: 3.4133, storagecost: 0.4096, energycapacity: 3500.0
edge: (86, 26), distance: 221.342, receivecost: 0.4096, transmitcost: 20.4769, storagecost: 0.4096, energycapacity: 3171.0
edge: (86, 29), distance: 181.772, receivecost: 0.4096, transmitcost: 13.9432, storagecost: 0.4096, energycapacity: 2712.0
edge: (86, 31), distance: 15.504, receivecost: 0.4096, transmitcost: 0.5081, storagecost: 0.4096, energycapacity: 3290.0
edge: (86, 32), distance: 150.767, receivecost: 0.4096, transmitcost: 9.7201, storagecost: 0.4096, energycapacity: 3043.0
edge: (86, 34), distance: 170.057, receivecost: 0.4096, transmitcost: 12.255, storagecost: 0.4096, energycapacity: 2934.0
edge: (86, 42), distance: 85.567, receivecost: 0.4096, transmitcost: 3.4086, storagecost: 0.4096, energycapacity: 3266.0
edge: (86, 43), distance: 188.031, receivecost: 0.4096, transmitcost: 14.8912, storagecost: 0.4096, energycapacity: 2872.0
edge: (86, 47), distance: 48.289, receivecost: 0.4096, transmitcost: 1.3647, storagecost: 0.4096, energycapacity: 3079.0
edge: (86, 55), distance: 236.107, receivecost: 0.4096, transmitcost: 23.2433, storagecost: 0.4096, energycapacity: 3338.0
edge: (86, 59), distance: 131.11, receivecost: 0.4096, transmitcost: 7.4505, storagecost: 0.4096, energycapacity: 3149.0
edge: (86, 64), distance: 157.957, receivecost: 0.4096, transmitcost: 10.6293, storagecost: 0.4096, energycapacity: 3306.0
edge: (86, 66), distance: 244.944, receivecost: 0.4096, transmitcost: 24.9846, storagecost: 0.4096, energycapacity: 3165.0
edge: (86, 67), distance: 167.567, receivecost: 0.4096, transmitcost: 11.9107, storagecost: 0.4096, energycapacity: 3286.0
edge: (86, 69), distance: 148.788, receivecost: 0.4096, transmitcost: 9.4773, storagecost: 0.4096, energycapacity: 3286.0
edge: (86, 71), distance: 181.708, receivecost: 0.4096, transmitcost: 13.9337, storagecost: 0.4096, energycapacity: 3102.0
edge: (86, 72), distance: 199.249, receivecost: 0.4096, transmitcost: 16.6708, storagecost: 0.4096, energycapacity: 2702.0
edge: (86, 78), distance: 184.619, receivecost: 0.4096, transmitcost: 14.3705, storagecost: 0.4096, energycapacity: 3489.0
edge: (86, 8), distance: 130.734, receivecost: 0.4096, transmitcost: 7.4102, storagecost: 0.4096, energycapacity: 3500.0
edge: (86, 84), distance: 60.243, receivecost: 0.4096, transmitcost: 1.8961, storagecost: 0.4096, energycapacity: 3207.0
edge: (86, 90), distance: 216.037, receivecost: 0.4096, transmitcost: 19.5264, storagecost: 0.4096, energycapacity: 3305.0
edge: (86, 92), distance: 219.937, receivecost: 0.4096, transmitcost: 20.2229, storagecost: 0.4096, energycapacity: 3071.0
edge: (86, 95), distance: 129.902, receivecost: 0.4096, transmitcost: 7.3214, storagecost: 0.4096, energycapacity: 3247.0
edge: (86, 98), distance: 232.326, receivecost: 0.4096, transmitcost: 22.5179, storagecost: 0.4096, energycapacity: 2606.0
edge: (87, 11), distance: 239.215, receivecost: 0.4096, transmitcost: 23.8485, storagecost: 0.4096, energycapacity: 3500.0
edge: (87, 22), distance: 148.942, receivecost: 0.4096, transmitcost: 9.4961, storagecost: 0.4096, energycapacity: 2923.0
edge: (87, 23), distance: 165.026, receivecost: 0.4096, transmitcost: 11.5644, storagecost: 0.4096, energycapacity: 3356.0
edge: (87, 24), distance: 202.028, receivecost: 0.4096, transmitcost: 17.1276, storagecost: 0.4096, energycapacity: 2929.0
edge: (87, 29), distance: 187.0, receivecost: 0.4096, transmitcost: 14.733, storagecost: 0.4096, energycapacity: 2712.0
edge: (87, 32), distance: 209.173, receivecost: 0.4096, transmitcost: 18.331, storagecost: 0.4096, energycapacity: 3043.0
edge: (87, 33), distance: 135.571, receivecost: 0.4096, transmitcost: 7.9379, storagecost: 0.4096, energycapacity: 3358.0
edge: (87, 35), distance: 70.482, receivecost: 0.4096, transmitcost: 2.4444, storagecost: 0.4096, energycapacity: 3434.0
edge: (87, 40), distance: 34.95, receivecost: 0.4096, transmitcost: 0.9099, storagecost: 0.4096, energycapacity: 3109.0
edge: (87, 43), distance: 162.539, receivecost: 0.4096, transmitcost: 11.2308, storagecost: 0.4096, energycapacity: 2872.0
edge: (87, 56), distance: 232.463, receivecost: 0.4096, transmitcost: 22.544, storagecost: 0.4096, energycapacity: 3147.0
edge: (87, 59), distance: 227.531, receivecost: 0.4096, transmitcost: 21.6147, storagecost: 0.4096, energycapacity: 3149.0
edge: (87, 65), distance: 61.793, receivecost: 0.4096, transmitcost: 1.9736, storagecost: 0.4096, energycapacity: 3438.0
edge: (87, 66), distance: 238.203, receivecost: 0.4096, transmitcost: 23.6506, storagecost: 0.4096, energycapacity: 3165.0
edge: (87, 71), distance: 207.968, receivecost: 0.4096, transmitcost: 18.125, storagecost: 0.4096, energycapacity: 3102.0
edge: (87, 76), distance: 133.287, receivecost: 0.4096, transmitcost: 7.6864, storagecost: 0.4096, energycapacity: 2998.0
edge: (87, 8), distance: 234.427, receivecost: 0.4096, transmitcost: 22.9197, storagecost: 0.4096, energycapacity: 3500.0
edge: (87, 88), distance: 29.899, receivecost: 0.4096, transmitcost: 0.7758, storagecost: 0.4096, energycapacity: 2585.0
edge: (87, 89), distance: 236.356, receivecost: 0.4096, transmitcost: 23.2916, storagecost: 0.4096, energycapacity: 2986.0
edge: (87, 9), distance: 122.456, receivecost: 0.4096, transmitcost: 6.5517, storagecost: 0.4096, energycapacity: 3500.0
edge: (87, 91), distance: 168.709, receivecost: 0.4096, transmitcost: 12.068, storagecost: 0.4096, energycapacity: 2821.0
edge: (87, 92), distance: 239.545, receivecost: 0.4096, transmitcost: 23.9131, storagecost: 0.4096, energycapacity: 3071.0
edge: (87, 95), distance: 237.303, receivecost: 0.4096, transmitcost: 23.4754, storagecost: 0.4096, energycapacity: 3247.0
edge: (88, 11), distance: 246.618, receivecost: 0.4096, transmitcost: 25.3217, storagecost: 0.4096, energycapacity: 3500.0
edge: (88, 22), distance: 156.106, receivecost: 0.4096, transmitcost: 10.3912, storagecost: 0.4096, energycapacity: 2923.0
edge: (88, 23), distance: 193.583, receivecost: 0.4096, transmitcost: 15.7591, storagecost: 0.4096, energycapacity: 3356.0
edge: (88, 24), distance: 172.738, receivecost: 0.4096, transmitcost: 12.6313, storagecost: 0.4096, energycapacity: 2929.0
edge: (88, 29), distance: 212.489, receivecost: 0.4096, transmitcost: 18.9037, storagecost: 0.4096, energycapacity: 2712.0
edge: (88, 32), distance: 217.181, receivecost: 0.4096, transmitcost: 19.7295, storagecost: 0.4096, energycapacity: 3043.0
edge: (88, 33), distance: 122.336, receivecost: 0.4096, transmitcost: 6.5397, storagecost: 0.4096, energycapacity: 3358.0
edge: (88, 35), distance: 56.608, receivecost: 0.4096, transmitcost: 1.7222, storagecost: 0.4096, energycapacity: 3434.0
edge: (88, 40), distance: 36.473, receivecost: 0.4096, transmitcost: 0.9545, storagecost: 0.4096, energycapacity: 3109.0
edge: (88, 43), distance: 186.714, receivecost: 0.4096, transmitcost: 14.6891, storagecost: 0.4096, energycapacity: 2872.0
edge: (88, 56), distance: 226.752, receivecost: 0.4096, transmitcost: 21.4697, storagecost: 0.4096, energycapacity: 3147.0
edge: (88, 65), distance: 90.3, receivecost: 0.4096, transmitcost: 3.7495, storagecost: 0.4096, energycapacity: 3438.0
edge: (88, 66), distance: 231.382, receivecost: 0.4096, transmitcost: 22.3387, storagecost: 0.4096, energycapacity: 3165.0
edge: (88, 68), distance: 232.542, receivecost: 0.4096, transmitcost: 22.5591, storagecost: 0.4096, energycapacity: 2988.0
edge: (88, 71), distance: 210.855, receivecost: 0.4096, transmitcost: 18.6204, storagecost: 0.4096, energycapacity: 3102.0
edge: (88, 76), distance: 162.151, receivecost: 0.4096, transmitcost: 11.1792, storagecost: 0.4096, energycapacity: 2998.0
edge: (88, 87), distance: 29.899, receivecost: 0.4096, transmitcost: 0.7758, storagecost: 0.4096, energycapacity: 3351.0
edge: (88, 89), distance: 249.709, receivecost: 0.4096, transmitcost: 25.95, storagecost: 0.4096, energycapacity: 2986.0
edge: (88, 9), distance: 98.462, receivecost: 0.4096, transmitcost: 4.3806, storagecost: 0.4096, energycapacity: 3500.0
edge: (88, 91), distance: 152.439, receivecost: 0.4096, transmitcost: 9.9277, storagecost: 0.4096, energycapacity: 2821.0
edge: (89, 100), distance: 160.601, receivecost: 0.4096, transmitcost: 10.9743, storagecost: 0.4096, energycapacity: 2754.0
edge: (89, 22), distance: 100.183, receivecost: 0.4096, transmitcost: 4.5206, storagecost: 0.4096, energycapacity: 2923.0
edge: (89, 23), distance: 175.701, receivecost: 0.4096, transmitcost: 13.0543, storagecost: 0.4096, energycapacity: 3356.0
edge: (89, 25), distance: 60.66, receivecost: 0.4096, transmitcost: 1.9168, storagecost: 0.4096, energycapacity: 3438.0
edge: (89, 38), distance: 115.981, receivecost: 0.4096, transmitcost: 5.9194, storagecost: 0.4096, energycapacity: 2606.0
edge: (89, 39), distance: 122.005, receivecost: 0.4096, transmitcost: 6.5066, storagecost: 0.4096, energycapacity: 3333.0
edge: (89, 54), distance: 185.429, receivecost: 0.4096, transmitcost: 14.4933, storagecost: 0.4096, energycapacity: 3033.0
edge: (89, 56), distance: 152.599, receivecost: 0.4096, transmitcost: 9.9478, storagecost: 0.4096, energycapacity: 3147.0
edge: (89, 65), distance: 242.216, receivecost: 0.4096, transmitcost: 24.4403, storagecost: 0.4096, energycapacity: 3438.0
edge: (89, 87), distance: 236.356, receivecost: 0.4096, transmitcost: 23.2916, storagecost: 0.4096, energycapacity: 3351.0
edge: (89, 88), distance: 249.709, receivecost: 0.4096, transmitcost: 25.95, storagecost: 0.4096, energycapacity: 2585.0
edge: (89, 9), distance: 248.808, receivecost: 0.4096, transmitcost: 25.7661, storagecost: 0.4096, energycapacity: 3500.0
edge: (89, 91), distance: 212.739, receivecost: 0.4096, transmitcost: 18.9471, storagecost: 0.4096, energycapacity: 2821.0
edge: (9, 22), distance: 149.693, receivecost: 0.4096, transmitcost: 9.5879, storagecost: 0.4096, energycapacity: 2923.0
edge: (9, 24), distance: 98.921, receivecost: 0.4096, transmitcost: 4.4177, storagecost: 0.4096, energycapacity: 2929.0
edge: (9, 33), distance: 182.892, receivecost: 0.4096, transmitcost: 14.1105, storagecost: 0.4096, energycapacity: 3358.0
edge: (9, 35), distance: 133.796, receivecost: 0.4096, transmitcost: 7.742, storagecost: 0.4096, energycapacity: 3434.0
edge: (9, 40), distance: 133.141, receivecost: 0.4096, transmitcost: 7.6703, storagecost: 0.4096, energycapacity: 3109.0
